date,day,week,month,product,division,service,usage_value,usage_unit
2025-02-10,Monday,Week 6,Month 2,AI Assistant,Business Analytics,Bedrock,70927.0,tokens
2025-02-10,Monday,Week 6,Month 2,AI Assistant,Business Analytics,Lambda,33525.0,requests
2025-02-10,Monday,Week 6,Month 2,AI Assistant,Business Analytics,S3,9.38,GB
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Product Engineering,Glue,2.71,DPU_hours
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Product Engineering,Athena,0.0151,TB
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Product Engineering,Lambda,23240.0,requests
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Data Engineering,Redshift,5.46,hours
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Data Engineering,Athena,0.0083,TB
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Data Engineering,Lambda,7107.0,requests
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,AI Engineering,Athena,0.0031,TB
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,AI Engineering,Redshift,6.49,hours
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,AI Engineering,Glue,3.49,DPU_hours
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Platform / Cloud Operations,Redshift,5.26,hours
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Platform / Cloud Operations,S3,45.78,GB
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Platform / Cloud Operations,Lambda,4721.0,requests
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Business Analytics,Lambda,20733.0,requests
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Business Analytics,Athena,0.0167,TB
2025-02-10,Monday,Week 6,Month 2,Internal Data Platform,Business Analytics,EC2,5.43,hours
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Product Engineering,CloudWatch,17.39,GB
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Product Engineering,Glue,3.38,DPU_hours
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Product Engineering,Athena,0.0122,TB
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Data Engineering,Athena,0.0182,TB
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Data Engineering,Bedrock,9204.0,tokens
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Data Engineering,Glue,2.36,DPU_hours
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,AI Engineering,Athena,0.0109,TB
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,AI Engineering,Glue,1.69,DPU_hours
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,AI Engineering,S3,19.03,GB
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Platform / Cloud Operations,Athena,0.0119,TB
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Platform / Cloud Operations,S3,30.92,GB
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Platform / Cloud Operations,Redshift,6.67,hours
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Business Analytics,Athena,0.0064,TB
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Business Analytics,EC2,4.41,hours
2025-02-10,Monday,Week 6,Month 2,Innovation Lab Projects,Business Analytics,Bedrock,24166.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Product Engineering,Bedrock,91560.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Product Engineering,Lambda,15789.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Product Engineering,Redshift,5.65,hours
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Data Engineering,S3,18.27,GB
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Data Engineering,CloudWatch,45.92,GB
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Data Engineering,Bedrock,44856.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Customer App,AI Engineering,EC2,7.7,hours
2025-02-11,Tuesday,Week 6,Month 2,Customer App,AI Engineering,Redshift,7.26,hours
2025-02-11,Tuesday,Week 6,Month 2,Customer App,AI Engineering,Lambda,7807.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Platform / Cloud Operations,Redshift,4.67,hours
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Platform / Cloud Operations,Glue,3.02,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Platform / Cloud Operations,S3,39.84,GB
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Business Analytics,EC2,3.25,hours
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Business Analytics,Lambda,19861.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Customer App,Business Analytics,Athena,0.0093,TB
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Product Engineering,Lambda,16742.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Product Engineering,Glue,1.52,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Product Engineering,Redshift,5.0,hours
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Data Engineering,Lambda,29279.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Data Engineering,Glue,0.63,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Data Engineering,EC2,4.27,hours
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,AI Engineering,Bedrock,11180.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,AI Engineering,CloudWatch,34.75,GB
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,AI Engineering,S3,33.8,GB
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Platform / Cloud Operations,Lambda,19488.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Platform / Cloud Operations,CloudWatch,18.72,GB
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Platform / Cloud Operations,Bedrock,23537.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Business Analytics,EC2,3.33,hours
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Business Analytics,Athena,0.0161,TB
2025-02-11,Tuesday,Week 6,Month 2,Analytics Platform,Business Analytics,Glue,1.16,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Product Engineering,S3,10.02,GB
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Product Engineering,Bedrock,99742.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Product Engineering,Lambda,15209.0,requests
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Data Engineering,Glue,1.79,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Data Engineering,Redshift,4.91,hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Data Engineering,EC2,6.58,hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,AI Engineering,S3,36.43,GB
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,AI Engineering,Bedrock,77898.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,AI Engineering,EC2,1.19,hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Platform / Cloud Operations,Glue,3.09,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Platform / Cloud Operations,EC2,3.81,hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Platform / Cloud Operations,S3,14.22,GB
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Business Analytics,Glue,4.86,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Business Analytics,EC2,6.5,hours
2025-02-11,Tuesday,Week 6,Month 2,AI Assistant,Business Analytics,S3,49.06,GB
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Product Engineering,Redshift,5.82,hours
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Product Engineering,S3,18.8,GB
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Product Engineering,Lambda,9828.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Data Engineering,Athena,0.0167,TB
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Data Engineering,Glue,4.54,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Data Engineering,Lambda,42284.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,AI Engineering,S3,22.21,GB
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,AI Engineering,EC2,7.56,hours
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,AI Engineering,Redshift,3.94,hours
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Platform / Cloud Operations,Glue,2.23,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Platform / Cloud Operations,EC2,2.97,hours
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Platform / Cloud Operations,Athena,0.018,TB
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Business Analytics,Lambda,16167.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Business Analytics,Bedrock,87307.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Internal Data Platform,Business Analytics,Athena,0.0035,TB
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Product Engineering,Lambda,19772.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Product Engineering,Bedrock,27260.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Product Engineering,Athena,0.0198,TB
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Data Engineering,Athena,0.0079,TB
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Data Engineering,Redshift,7.78,hours
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Data Engineering,S3,9.89,GB
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,AI Engineering,Bedrock,15928.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,AI Engineering,Lambda,22388.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,AI Engineering,Glue,2.2,DPU_hours
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Platform / Cloud Operations,Lambda,6282.0,requests
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Platform / Cloud Operations,Redshift,7.0,hours
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Platform / Cloud Operations,Bedrock,6521.0,tokens
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Business Analytics,CloudWatch,20.7,GB
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Business Analytics,Redshift,1.52,hours
2025-02-11,Tuesday,Week 6,Month 2,Innovation Lab Projects,Business Analytics,Athena,0.0156,TB
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Product Engineering,S3,25.26,GB
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Product Engineering,CloudWatch,32.66,GB
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Product Engineering,Lambda,14485.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Data Engineering,Athena,0.0187,TB
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Data Engineering,EC2,2.28,hours
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Data Engineering,Glue,0.63,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,Customer App,AI Engineering,CloudWatch,37.53,GB
2025-02-12,Wednesday,Week 7,Month 2,Customer App,AI Engineering,Bedrock,19762.0,tokens
2025-02-12,Wednesday,Week 7,Month 2,Customer App,AI Engineering,Lambda,21995.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Platform / Cloud Operations,Bedrock,96597.0,tokens
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Platform / Cloud Operations,Redshift,4.42,hours
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Platform / Cloud Operations,EC2,2.72,hours
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Business Analytics,S3,14.05,GB
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Business Analytics,Bedrock,20929.0,tokens
2025-02-12,Wednesday,Week 7,Month 2,Customer App,Business Analytics,Lambda,34247.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Product Engineering,Lambda,39471.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Product Engineering,CloudWatch,21.01,GB
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Product Engineering,EC2,2.98,hours
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Data Engineering,S3,6.02,GB
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Data Engineering,Glue,4.86,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Data Engineering,Lambda,17114.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,AI Engineering,EC2,7.95,hours
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,AI Engineering,CloudWatch,27.45,GB
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,AI Engineering,Athena,0.013,TB
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Platform / Cloud Operations,Bedrock,81610.0,tokens
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Platform / Cloud Operations,Redshift,5.87,hours
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Platform / Cloud Operations,Lambda,39609.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Business Analytics,Glue,4.23,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Business Analytics,S3,46.96,GB
2025-02-12,Wednesday,Week 7,Month 2,Analytics Platform,Business Analytics,Redshift,6.24,hours
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Product Engineering,Athena,0.0192,TB
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Product Engineering,Glue,1.04,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Product Engineering,Lambda,25953.0,requests
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Data Engineering,Athena,0.0014,TB
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Data Engineering,S3,45.69,GB
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Data Engineering,Glue,4.28,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,AI Engineering,Glue,3.72,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,AI Engineering,Redshift,5.9,hours
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,AI Engineering,Athena,0.0034,TB
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Platform / Cloud Operations,Athena,0.013,TB
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Platform / Cloud Operations,Lambda,17395.0,requests
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Platform / Cloud Operations,S3,21.18,GB
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Business Analytics,EC2,3.39,hours
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Business Analytics,CloudWatch,29.96,GB
2025-02-12,Wednesday,Week 7,Month 2,AI Assistant,Business Analytics,Glue,1.99,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Product Engineering,Athena,0.0173,TB
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Product Engineering,Lambda,45037.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Product Engineering,Redshift,2.45,hours
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Data Engineering,CloudWatch,14.9,GB
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Data Engineering,Bedrock,48037.0,tokens
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Data Engineering,Glue,1.36,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,AI Engineering,Bedrock,21950.0,tokens
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,AI Engineering,Redshift,6.32,hours
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,AI Engineering,Lambda,17721.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Platform / Cloud Operations,CloudWatch,22.97,GB
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Platform / Cloud Operations,Glue,3.94,DPU_hours
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Platform / Cloud Operations,S3,13.27,GB
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Business Analytics,EC2,1.47,hours
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Business Analytics,Athena,0.0175,TB
2025-02-12,Wednesday,Week 7,Month 2,Internal Data Platform,Business Analytics,Lambda,39235.0,requests
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Product Engineering,EC2,4.61,hours
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Product Engineering,Redshift,7.37,hours
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Product Engineering,Bedrock,94088.0,tokens
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Data Engineering,Athena,0.02,TB
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Data Engineering,EC2,7.56,hours
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Data Engineering,S3,16.81,GB
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,AI Engineering,Athena,0.0015,TB
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,AI Engineering,Redshift,1.06,hours
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,AI Engineering,EC2,5.86,hours
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Platform / Cloud Operations,EC2,3.08,hours
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Platform / Cloud Operations,S3,11.93,GB
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Platform / Cloud Operations,Redshift,7.72,hours
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Business Analytics,CloudWatch,45.74,GB
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Business Analytics,S3,13.46,GB
2025-02-12,Wednesday,Week 7,Month 2,Innovation Lab Projects,Business Analytics,Athena,0.0044,TB
2025-02-13,Thursday,Week 7,Month 2,Customer App,Product Engineering,Bedrock,64540.0,tokens
2025-02-13,Thursday,Week 7,Month 2,Customer App,Product Engineering,Redshift,6.82,hours
2025-02-13,Thursday,Week 7,Month 2,Customer App,Product Engineering,Athena,0.0066,TB
2025-02-13,Thursday,Week 7,Month 2,Customer App,Data Engineering,Athena,0.0039,TB
2025-02-13,Thursday,Week 7,Month 2,Customer App,Data Engineering,Glue,1.05,DPU_hours
2025-02-13,Thursday,Week 7,Month 2,Customer App,Data Engineering,S3,29.63,GB
2025-02-13,Thursday,Week 7,Month 2,Customer App,AI Engineering,S3,36.7,GB
2025-02-13,Thursday,Week 7,Month 2,Customer App,AI Engineering,Redshift,7.01,hours
2025-02-13,Thursday,Week 7,Month 2,Customer App,AI Engineering,EC2,1.93,hours
2025-02-13,Thursday,Week 7,Month 2,Customer App,Platform / Cloud Operations,Redshift,3.45,hours
2025-02-13,Thursday,Week 7,Month 2,Customer App,Platform / Cloud Operations,CloudWatch,5.5,GB
2025-02-13,Thursday,Week 7,Month 2,Customer App,Platform / Cloud Operations,Lambda,25416.0,requests
2025-02-13,Thursday,Week 7,Month 2,Customer App,Business Analytics,EC2,4.54,hours
2025-02-13,Thursday,Week 7,Month 2,Customer App,Business Analytics,Redshift,5.68,hours
2025-02-13,Thursday,Week 7,Month 2,Customer App,Business Analytics,Lambda,3926.0,requests
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Product Engineering,Redshift,2.78,hours
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Product Engineering,CloudWatch,12.45,GB
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Product Engineering,Lambda,18586.0,requests
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Data Engineering,S3,47.35,GB
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Data Engineering,EC2,5.84,hours
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Data Engineering,Lambda,48098.0,requests
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,AI Engineering,Athena,0.0136,TB
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,AI Engineering,CloudWatch,8.07,GB
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,AI Engineering,Glue,2.02,DPU_hours
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Platform / Cloud Operations,Lambda,39379.0,requests
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Platform / Cloud Operations,Redshift,4.51,hours
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Platform / Cloud Operations,S3,37.6,GB
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Business Analytics,S3,36.67,GB
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Business Analytics,CloudWatch,42.13,GB
2025-02-13,Thursday,Week 7,Month 2,Analytics Platform,Business Analytics,Bedrock,94793.0,tokens
2025-02-13,Thursday,Week 7,Month 2,AI Assistant,Product Engineering,Athena,0.0152,TB
2025-02-13,Thursday,Week 7,Month 2,AI Assistant,Product Engineering,Lambda,11304.0,requests
2025-02-13,Thursday,Week 7,Month 2,AI Assistant,Product Engineering,CloudWatch,35.73,GB
2025-02-13,Thursday,Week 7,Month 2,AI Assistant,Data Engineering,S3,14.47,GB
