date,day,week,month,product,division,Actual Cost,Date,Day,Week,Month,Product,Division,Allocated Budget ($),Actual Cost ($),Variance ($),Variance %,Target Overage vs Budget %,Variance Recomputed,Variance % Recomputed
2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,AI Engineering,2.1014944,2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,AI Engineering,1.97,2.1,0.13,6.5,6.5,0.1314944,6.6748426395939084
2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,Business Analytics,14.361699999999999,2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,Business Analytics,13.74,14.36,0.62,4.5,4.5,0.6216999999999988,4.524745269286745
2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,Data Engineering,57.20695,2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,Data Engineering,54.22,57.21,2.98,5.5,5.5,2.98695,5.508945038731096
2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,Platform / Cloud Operations,1.9499642,2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,Platform / Cloud Operations,1.84,1.95,0.11,6.0,6.0,0.10996419999999985,5.976315217391296
2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,Product Engineering,14.943200000000001,2025-02-18,Tuesday,Week 7,Month 2,Analytics Platform,Product Engineering,14.23,14.94,0.71,5.0,5.0,0.7132000000000005,5.011946591707663
2025-02-18,Tuesday,Week 7,Month 2,Customer App,AI Engineering,21.76555,2025-02-18,Tuesday,Week 7,Month 2,Customer App,AI Engineering,20.73,21.77,1.04,5.0,5.0,1.0355500000000006,4.995417269657504
2025-02-18,Tuesday,Week 7,Month 2,Customer App,Business Analytics,142.4245,2025-02-18,Tuesday,Week 7,Month 2,Customer App,Business Analytics,138.28,142.42,4.15,3.0,3.0,4.144499999999994,2.9971796355221243
2025-02-18,Tuesday,Week 7,Month 2,Customer App,Data Engineering,154.5426,2025-02-18,Tuesday,Week 7,Month 2,Customer App,Data Engineering,148.6,154.54,5.94,4.0,4.0,5.942599999999999,3.9990578734858673
2025-02-18,Tuesday,Week 7,Month 2,Customer App,Platform / Cloud Operations,12.0932388,2025-02-18,Tuesday,Week 7,Month 2,Customer App,Platform / Cloud Operations,11.57,12.09,0.52,4.5,4.5,0.5232387999999997,4.522375108038027
2025-02-18,Tuesday,Week 7,Month 2,Customer App,Product Engineering,157.1944,2025-02-18,Tuesday,Week 7,Month 2,Customer App,Product Engineering,151.88,157.19,5.32,3.5,3.5,5.314400000000006,3.499078219647094
2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,AI Engineering,1.0301145999999999,2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,AI Engineering,0.91,1.03,0.12,13.0,13.0,0.12011459999999985,13.199406593406577
2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,Business Analytics,159.9877678,2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,Business Analytics,144.13,159.99,15.85,11.0,11.0,15.857767800000005,11.002406022340946
2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,Data Engineering,93.58579,2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,Data Engineering,83.56,93.59,10.03,12.0,12.0,10.02579,11.998312589755864
2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,Platform / Cloud Operations,11.49184,2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,Platform / Cloud Operations,10.21,11.49,1.28,12.5,12.5,1.281839999999999,12.55475024485797
2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,Product Engineering,91.6331,2025-02-18,Tuesday,Week 7,Month 2,Innovation Lab Projects,Product Engineering,82.18,91.63,9.45,11.5,11.5,9.453099999999992,11.502920418593321
2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,AI Engineering,98.2045,2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,AI Engineering,90.93,98.2,7.27,8.0,8.0,7.274499999999989,8.000109974705804
2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,Business Analytics,45.617374,2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,Business Analytics,43.04,45.62,2.58,6.0,6.0,2.577373999999999,5.9883224907063175
2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,Data Engineering,1.04562,2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,Data Engineering,0.98,1.05,0.07,7.0,7.0,0.06562000000000001,6.695918367346939
2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,Platform / Cloud Operations,11.4674158,2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,Platform / Cloud Operations,10.67,11.47,0.8,7.5,7.5,0.7974157999999996,7.473437675726331
2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,Product Engineering,18.5286102,2025-02-18,Tuesday,Week 7,Month 2,Internal Data Platform,Product Engineering,17.4,18.53,1.13,6.5,6.5,1.1286102000000007,6.4862655172413834
2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,AI Engineering,179.6732,2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,AI Engineering,161.87,179.67,17.81,11.0,11.0,17.803200000000004,10.998455550750604
2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,Business Analytics,0.7903353999999999,2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,Business Analytics,0.73,0.79,0.07,9.0,9.0,0.06033539999999993,8.265123287671223
2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,Data Engineering,4.4018,2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,Data Engineering,4.0,4.4,0.4,10.0,10.0,0.4017999999999997,10.044999999999993
2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,Platform / Cloud Operations,168.91651000000002,2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,Platform / Cloud Operations,152.87,168.92,16.05,10.5,10.5,16.046510000000012,10.496833911166357
2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,Product Engineering,4.4093,2025-02-19,Wednesday,Week 8,Month 2,AI Assistant,Product Engineering,4.03,4.41,0.38,9.5,9.5,0.37929999999999975,9.41191066997518
2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,AI Engineering,2.4456186000000004,2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,AI Engineering,2.3,2.45,0.15,6.5,6.5,0.1456186000000006,6.331243478260896
2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,Business Analytics,99.2628,2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,Business Analytics,94.99,99.26,4.27,4.5,4.5,4.272800000000004,4.498157700810616
2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,Data Engineering,53.333980000000004,2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,Data Engineering,50.55,53.33,2.78,5.5,5.5,2.783980000000007,5.507378832838787
2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,Platform / Cloud Operations,142.54860000000002,2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,Platform / Cloud Operations,134.48,142.55,8.07,6.0,6.0,8.068600000000032,5.999851279000619
2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,Product Engineering,21.67489,2025-02-19,Wednesday,Week 8,Month 2,Analytics Platform,Product Engineering,20.64,21.67,1.03,5.0,5.0,1.0348900000000008,5.014001937984499
2025-02-19,Wednesday,Week 8,Month 2,Customer App,AI Engineering,0.411062,2025-02-19,Wednesday,Week 8,Month 2,Customer App,AI Engineering,0.39,0.41,0.02,5.0,5.0,0.02106199999999997,5.400512820512812
2025-02-19,Wednesday,Week 8,Month 2,Customer App,Business Analytics,1.3140353999999999,2025-02-19,Wednesday,Week 8,Month 2,Customer App,Business Analytics,1.28,1.31,0.04,3.0,3.0,0.03403539999999983,2.6590156249999866
2025-02-19,Wednesday,Week 8,Month 2,Customer App,Data Engineering,60.41434280000001,2025-02-19,Wednesday,Week 8,Month 2,Customer App,Data Engineering,58.09,60.41,2.32,4.0,4.0,2.3243428000000037,4.0012787054570556
2025-02-19,Wednesday,Week 8,Month 2,Customer App,Platform / Cloud Operations,1.79456,2025-02-19,Wednesday,Week 8,Month 2,Customer App,Platform / Cloud Operations,1.72,1.79,0.08,4.5,4.5,0.07455999999999996,4.334883720930231
2025-02-19,Wednesday,Week 8,Month 2,Customer App,Product Engineering,64.81739999999999,2025-02-19,Wednesday,Week 8,Month 2,Customer App,Product Engineering,62.63,64.82,2.19,3.5,3.5,2.1873999999999896,3.49257544307838
2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,AI Engineering,189.55868,2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,AI Engineering,167.75,189.56,21.81,13.0,13.0,21.80868000000001,13.000703427719825
2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,Business Analytics,2.74539,2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,Business Analytics,2.47,2.75,0.27,11.0,11.0,0.2753899999999998,11.149392712550599
2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,Data Engineering,149.26760000000002,2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,Data Engineering,133.27,149.27,15.99,12.0,12.0,15.997600000000006,12.00390185338036
2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,Platform / Cloud Operations,123.9546,2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,Platform / Cloud Operations,110.18,123.95,13.77,12.5,12.5,13.774599999999992,12.501905972045735
2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,Product Engineering,70.3596,2025-02-19,Wednesday,Week 8,Month 2,Innovation Lab Projects,Product Engineering,63.1,70.36,7.26,11.5,11.5,7.259599999999999,11.504912836767033
2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,AI Engineering,7.053200000000001,2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,AI Engineering,6.53,7.05,0.52,8.0,8.0,0.523200000000001,8.012251148545191
2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,Business Analytics,180.12631000000002,2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,Business Analytics,169.93,180.13,10.2,6.0,6.0,10.196310000000011,6.0003001235803035
2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,Data Engineering,195.89177999999998,2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,Data Engineering,183.08,195.89,12.82,7.0,7.0,12.81177999999997,6.99791348044569
2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,Platform / Cloud Operations,15.871630000000001,2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,Platform / Cloud Operations,14.76,15.87,1.11,7.5,7.5,1.1116300000000017,7.531368563685649
2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,Product Engineering,70.97104820000001,2025-02-19,Wednesday,Week 8,Month 2,Internal Data Platform,Product Engineering,66.64,70.97,4.33,6.5,6.5,4.331048200000012,6.499171968787533
2025-02-20,Thursday,Week 8,Month 2,AI Assistant,AI Engineering,1.03264,2025-02-20,Thursday,Week 8,Month 2,AI Assistant,AI Engineering,0.93,1.03,0.1,11.0,11.0,0.10263999999999995,11.036559139784941
2025-02-20,Thursday,Week 8,Month 2,AI Assistant,Business Analytics,20.74988,2025-02-20,Thursday,Week 8,Month 2,AI Assistant,Business Analytics,19.04,20.75,1.71,9.0,9.0,1.7098800000000018,8.980462184873959
2025-02-20,Thursday,Week 8,Month 2,AI Assistant,Data Engineering,11.372200000000001,2025-02-20,Thursday,Week 8,Month 2,AI Assistant,Data Engineering,10.34,11.37,1.03,10.0,10.0,1.0322000000000013,9.98259187620891
2025-02-20,Thursday,Week 8,Month 2,AI Assistant,Platform / Cloud Operations,24.6724,2025-02-20,Thursday,Week 8,Month 2,AI Assistant,Platform / Cloud Operations,22.33,24.67,2.34,10.5,10.5,2.3424000000000014,10.48992386923422
2025-02-20,Thursday,Week 8,Month 2,AI Assistant,Product Engineering,1.7143078000000003,2025-02-20,Thursday,Week 8,Month 2,AI Assistant,Product Engineering,1.57,1.71,0.15,9.5,9.5,0.1443078000000002,9.191579617834408
2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,AI Engineering,28.889,2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,AI Engineering,27.13,28.89,1.76,6.5,6.5,1.7590000000000003,6.483597493549579
2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,Business Analytics,132.0168,2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,Business Analytics,126.33,132.02,5.68,4.5,4.5,5.686799999999991,4.501543576347654
2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,Data Engineering,1.3456754,2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,Data Engineering,1.28,1.35,0.07,5.5,5.5,0.06567539999999994,5.130890624999996
2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,Platform / Cloud Operations,199.68026360000002,2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,Platform / Cloud Operations,188.38,199.68,11.3,6.0,6.0,11.300263600000022,5.998653572566102
2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,Product Engineering,11.592799999999999,2025-02-20,Thursday,Week 8,Month 2,Analytics Platform,Product Engineering,11.04,11.59,0.55,5.0,5.0,0.5527999999999995,5.00724637681159
2025-02-20,Thursday,Week 8,Month 2,Customer App,AI Engineering,57.144999999999996,2025-02-20,Thursday,Week 8,Month 2,Customer App,AI Engineering,54.42,57.15,2.72,5.0,5.0,2.7249999999999943,5.007350238882753
2025-02-20,Thursday,Week 8,Month 2,Customer App,Business Analytics,9.0239234,2025-02-20,Thursday,Week 8,Month 2,Customer App,Business Analytics,8.76,9.02,0.26,3.0,3.0,0.2639233999999995,3.012824200913236
2025-02-20,Thursday,Week 8,Month 2,Customer App,Data Engineering,59.043800000000005,2025-02-20,Thursday,Week 8,Month 2,Customer App,Data Engineering,56.77,59.04,2.27,4.0,4.0,2.2738000000000014,4.005284481240094
2025-02-20,Thursday,Week 8,Month 2,Customer App,Platform / Cloud Operations,89.28766,2025-02-20,Thursday,Week 8,Month 2,Customer App,Platform / Cloud Operations,85.44,89.29,3.84,4.5,4.5,3.8476600000000047,4.50334737827716
2025-02-20,Thursday,Week 8,Month 2,Customer App,Product Engineering,4.6421792,2025-02-20,Thursday,Week 8,Month 2,Customer App,Product Engineering,4.49,4.64,0.16,3.5,3.5,0.15217919999999996,3.3892917594654777
2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,AI Engineering,64.89997,2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,AI Engineering,57.43,64.9,7.47,13.0,13.0,7.4699699999999964,13.007086888385855
2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,Business Analytics,36.38937,2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,Business Analytics,32.78,36.39,3.61,11.0,11.0,3.6093699999999984,11.010890787065279
2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,Data Engineering,9.722000000000001,2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,Data Engineering,8.68,9.72,1.04,12.0,12.0,1.0420000000000016,12.004608294930895
2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,Platform / Cloud Operations,3.259509,2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,Platform / Cloud Operations,2.9,3.26,0.36,12.5,12.5,0.3595090000000001,12.396862068965522
2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,Product Engineering,16.0702,2025-02-20,Thursday,Week 8,Month 2,Innovation Lab Projects,Product Engineering,14.41,16.07,1.66,11.5,11.5,1.6601999999999997,11.521165857043718
2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,AI Engineering,195.36353000000003,2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,AI Engineering,180.89,195.36,14.47,8.0,8.0,14.47353000000004,8.001288075626094
2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,Business Analytics,97.3891198,2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,Business Analytics,91.88,97.39,5.51,6.0,6.0,5.509119800000008,5.995994558119295
2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,Data Engineering,75.64648720000001,2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,Data Engineering,70.7,75.65,4.95,7.0,7.0,4.946487200000007,6.996445827439897
2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,Platform / Cloud Operations,8.1516,2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,Platform / Cloud Operations,7.58,8.15,0.57,7.5,7.5,0.5716000000000001,7.54089709762533
2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,Product Engineering,1.0536082,2025-02-20,Thursday,Week 8,Month 2,Internal Data Platform,Product Engineering,0.99,1.05,0.06,6.5,6.5,0.0636082,6.425070707070707
2025-02-21,Friday,Week 8,Month 2,AI Assistant,AI Engineering,18.5233166,2025-02-21,Friday,Week 8,Month 2,AI Assistant,AI Engineering,16.69,18.52,1.84,11.0,11.0,1.8333165999999999,10.984521270221688
2025-02-21,Friday,Week 8,Month 2,AI Assistant,Business Analytics,200.53005480000002,2025-02-21,Friday,Week 8,Month 2,AI Assistant,Business Analytics,183.97,200.53,16.56,9.0,9.0,16.560054800000017,9.001497418057301
2025-02-21,Friday,Week 8,Month 2,AI Assistant,Data Engineering,182.0472262,2025-02-21,Friday,Week 8,Month 2,AI Assistant,Data Engineering,165.5,182.05,16.55,10.0,10.0,16.54722620000001,9.998323987915416
2025-02-21,Friday,Week 8,Month 2,AI Assistant,Platform / Cloud Operations,6.8936,2025-02-21,Friday,Week 8,Month 2,AI Assistant,Platform / Cloud Operations,6.24,6.89,0.66,10.5,10.5,0.6536,10.474358974358973
2025-02-21,Friday,Week 8,Month 2,AI Assistant,Product Engineering,14.725100000000001,2025-02-21,Friday,Week 8,Month 2,AI Assistant,Product Engineering,13.45,14.73,1.28,9.5,9.5,1.275100000000002,9.480297397769531
2025-02-21,Friday,Week 8,Month 2,Analytics Platform,AI Engineering,12.294559999999999,2025-02-21,Friday,Week 8,Month 2,Analytics Platform,AI Engineering,11.54,12.29,0.75,6.5,6.5,0.7545599999999997,6.538648180242632
2025-02-21,Friday,Week 8,Month 2,Analytics Platform,Business Analytics,4.3944,2025-02-21,Friday,Week 8,Month 2,Analytics Platform,Business Analytics,4.21,4.39,0.19,4.5,4.5,0.18440000000000012,4.380047505938245
2025-02-21,Friday,Week 8,Month 2,Analytics Platform,Data Engineering,1.0961556000000001,2025-02-21,Friday,Week 8,Month 2,Analytics Platform,Data Engineering,1.04,1.1,0.06,5.5,5.5,0.05615560000000008,5.399576923076931
2025-02-21,Friday,Week 8,Month 2,Analytics Platform,Platform / Cloud Operations,5.7184,2025-02-21,Friday,Week 8,Month 2,Analytics Platform,Platform / Cloud Operations,5.39,5.72,0.32,6.0,6.0,0.32840000000000025,6.092764378478669
2025-02-21,Friday,Week 8,Month 2,Analytics Platform,Product Engineering,5.6072,2025-02-21,Friday,Week 8,Month 2,Analytics Platform,Product Engineering,5.34,5.61,0.27,5.0,5.0,0.2671999999999999,5.003745318352058
2025-02-21,Friday,Week 8,Month 2,Customer App,AI Engineering,155.3851,2025-02-21,Friday,Week 8,Month 2,Customer App,AI Engineering,147.99,155.39,7.4,5.0,5.0,7.395099999999985,4.997026826136891
2025-02-21,Friday,Week 8,Month 2,Customer App,Business Analytics,151.7828,2025-02-21,Friday,Week 8,Month 2,Customer App,Business Analytics,147.36,151.78,4.42,3.0,3.0,4.422799999999995,3.0013572204125913
2025-02-21,Friday,Week 8,Month 2,Customer App,Data Engineering,118.38400000000001,2025-02-21,Friday,Week 8,Month 2,Customer App,Data Engineering,113.83,118.38,4.55,4.0,4.0,4.554000000000016,4.000702802424683
2025-02-21,Friday,Week 8,Month 2,Customer App,Platform / Cloud Operations,23.946470199999997,2025-02-21,Friday,Week 8,Month 2,Customer App,Platform / Cloud Operations,22.92,23.95,1.03,4.5,4.5,1.026470199999995,4.478491273996488
2025-02-21,Friday,Week 8,Month 2,Customer App,Product Engineering,0.7602128,2025-02-21,Friday,Week 8,Month 2,Customer App,Product Engineering,0.73,0.76,0.03,3.5,3.5,0.03021280000000004,4.138739726027403
2025-02-21,Friday,Week 8,Month 2,Innovation Lab Projects,AI Engineering,1.3226200000000001,2025-02-21,Friday,Week 8,Month 2,Innovation Lab Projects,AI Engineering,1.17,1.32,0.15,13.0,13.0,0.1526200000000002,13.044444444444462
2025-02-21,Friday,Week 8,Month 2,Innovation Lab Projects,Business Analytics,132.6725138,2025-02-21,Friday,Week 8,Month 2,Innovation Lab Projects,Business Analytics,119.52,132.67,13.15,11.0,11.0,13.152513799999994,11.004445950468536
2025-02-21,Friday,Week 8,Month 2,Innovation Lab Projects,Data Engineering,84.896,2025-02-21,Friday,Week 8,Month 2,Innovation Lab Projects,Data Engineering,75.8,84.9,9.1,12.0,12.0,9.096000000000004,12.000000000000005
2025-02-21,Friday,Week 8,Month 2,Innovation Lab Projects,Platform / Cloud Operations,162.32940000000002,2025-02-21,Friday,Week 8,Month 2,Innovation Lab Projects,Platform / Cloud Operations,144.29,162.33,18.04,12.5,12.5,18.03940000000003,12.502183103472195
